,hash,ids,type
79,a50d351827f1f89cb56564d7f73a58b6a6385b7f8aac9dfdcc28ddd88241f37a,"add( address holder, uint amount ) onlyOwner public
  ",type-3-2c
80,94c88d94870c968ce0dcc95dc5fb29a69d4a4ff9987a3b6a387cb1df9b305ba0,"burnTokens(address _owner) public
        onlyCrowdsaleManager
    ",type-3-2c
81,c7faa7c8be8006906584c2f75bb21603b2ef02277868c24c994c0b30218883a4,purchaseDigitalArtSellingItem(uint256 _tokenId) public payable ,type-3-2c
82,bbc3447a0f05111d55c15d0394103f6e7f27058d493c36cb3f73c1eb5e916e63,issueToken(address recipient) payable inSale ,type-3-2c
83,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-3-2c
84,49a7000549c254507b47201a54385e06aa550fe22f3e340b3fdc8b922b04c75c,withdrawForeignTokens(address _tokenContract) returns (bool) ,type-3-2c
85,615ec04ed0768a5b6c6456623dc90d92686e50a87f6951d9ebd89e6b03c2de89,unlockSecret() private returns(bool),type-3-2c
86,1989d6013a31d770044d2aa15d4939a91ed445ce594fec9665abb66c724e0ca2,"transfer(address _to, uint256 _amount) returns (bool success) ",type-3-2c
87,d4d1308505b6f2feffde9a662c67ef11bf8c8e4545cae576543b6dde401d4795,"drawTertiaryAWinners(uint numToProcess) public payable
        onlyBy(owner)
        atState(SweepsStates.DRAWING_TERTIARY_A_WINNERS)
    ",type-3-2c
88,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-3-2c
89,de0ea459db3f837cf65c0f4b22372f6df75738fd6864ef3d7b018ffb5a31aad3,issue() public  ,type-3-2c
90,368dd9b3f096fe635c00c2683374e34b8955f7b69b60f5aa78a16ca95f5fa971,burn (uint256 _burntAmount) public returns (bool success) ,type-3-2c
91,b31a59bde11cfdb7d682774cafe2c1132af83ff299d707ba9c8775faa8cae62a,claimTokens(address _token) public onlyOwner ,type-3-2c
92,f50c525eff206c42d74f16f23aab3796316a50e7daf11c5d9d010a3242a2c568,start5Phase2020() external onlyOwner ,type-3-2c
93,80c60f28d8db416a7c619ce7567e77f9599c5b06f0d4de8cece4a636be124625,"assignGenesisAddresses(address[] _address) public returns (bool success)
    ",type-3-2c
94,32516f496a1bed01cfa3936d7c3320b8496d1b2109a929b2657de9ad5a0f4908,"batchTransfer(address[] _receivers, uint256 _value) public whenNotPaused returns (bool) ",type-3-2c
95,07396e4b456ec3161a179d2df6964892a0a09bca8dee164a62f8002236988da0,createTokens() payable external ,type-3-2c
96,99df27e52fa693bc6c5f52812a85e81b2906673657d154af2844d61dd3bfdee6,"Crowdsale(uint256 _startTime, uint256 _endTime, uint256 _rate, address _wallet, PickToken _token) public ",type-3-2c
97,598bdf9b5fdcde492de432aeef97fc2c07a1a5d0d872b131bcce91976f33f48f,"createPromoScene(address _owner, string _name, uint[] _stars, uint256 _price) public onlyCOO ",type-3-2c
98,b5c3d01ec4ce51c106ac8cfd1368b0fdeaeada14058730c9a5428009a56c96da,buyWithBonus(address inviter) validSale payable ,type-3-2c
99,9b9a3d090165d01d7e099cd0b73164530be04c3a022a4a99965da41b8b75aa0a,"tokenGrant(address _holder, uint256 _grantId) constant returns (address granter, uint256 value, uint256 vested, uint64 start, uint64 cliff, uint64 vesting, bool revokable, bool burnsOnRevoke) ",type-3-2c
100,74e5b8ebace8b7004b038d71a9baaf00dbf0b5b80d4bd2d2cdba7193f6fb80a0,toSCL(uint256 _wei) returns (uint256 amount) ,type-3-2c
101,3ed04eaaf6fa878a95e3a70f11eae88838066f598d8f827951b7eda326b65f65,"transferFrom(address from, address to, uint256 amount) external returns (bool) ",type-3-2c
102,6d462011622e550aedd97e388e9eb18609daeaa2409ad65f0e6f9942df92abe9,"assignBountyAddresses(address[] _address) isOwner public returns (bool success)
    ",type-3-2c
103,6e468a6638b08a501fb219f2c926992fa819439e87e1fcc4d935754ee90ce156,"claimTokens(address _token, address _to) public onlyOwner ",type-3-2c
104,a2852a9517fcb8219f5677eca8fa9da0e53ce6b6f376c41a67fdb7bfc6b19636,"transferFrom(address _from, address _to, uint256 _value) public notFrozen returns (bool success) ",type-3-2c
105,1724ff6f4e91027b11227010a2c1ba25bcd4d782c98f1c0bb21cb273d7efb37c,"purchaseHeroForEth(uint uniqueHeroID) public payable returns (uint, uint) ",type-3-2c
106,ac8a739e88b536bad2483880eb60f905a9926f4bb3f88e38ad57b53e708560e1,"spend(address _to, uint256 _value) public returns (bool success) ",type-3-2c
107,009cbcc0c5a77329be9e23dff0aeeac8cf3b3c68fa7da6e22b8191ffcaa4a325,"getGameSettings() external view returns (
        uint _checkpointLevel,
        uint _breakevenLevel,
        uint _jackpotLevel,
        uint _dungeonDifficulty,
        uint _monsterHealth,
        uint _monsterStrength,
        uint _monsterFleeTime,
        uint _entranceFee,
        uint _reviveFee
    ) ",type-3-2c
108,804cc9b13a91e40dd0929928cf0546a8a42ef987d88a82180f2e95cc8baf208c,vestedAmount() public constant returns (uint256) ,type-3-2c
109,33ff57d5f45f99151b2478f7f222f054b1cdff71c4037b9c1547c6d1fb9b938c,"transfer (address _to, uint256 _value)
  public returns (bool success) ",type-3-2c
110,25e129077ba7504230e42ae1eb117081fe3783eb5bd01063b400b5d8cea60825,claim() payable ,type-3-2c
111,c575cc28d81762d6c7270dc980da2a196f7661fc8845da462faa2dfbbf91120f,"getTranscoder(
        address _transcoder
    )
        public
        view
        returns (uint256 lastRewardRound, uint256 rewardCut, uint256 feeShare, uint256 pricePerSegment, uint256 pendingRewardCut, uint256 pendingFeeShare, uint256 pendingPricePerSegment)
    ",type-3-2c
112,d98386c2c963f70956cdeb516f55c6c387578213383dd1075ecab54fc4c1ae26,buyTokens() public payable whenNotPaused ,type-3-2c
113,3caa8bf820ec4c2e21e36132dc6e81beb80b8edad7d3119c02117db4731a133e,"transfer(address _to, uint256 _value, bytes _data, string _custom_fallback) canTrans public returns (bool success) ",type-3-2c
114,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-3-2c
115,92cdf514d69f48de5b7f34e72485357d0055daf2e2828b35703dbfa70f277080,"updateCar(uint256 _id,
                        bytes32 _name,
                        uint256 _s_price,
                        uint256 _earning,
                        uint256 _o_earning,
                        uint16 _brand,
                        uint8 _ctype,
                        uint8 _spd,
                        uint8 _acc,
                        uint8 _dur,
                        uint8 _hndl)
                        onlyOwner public ",type-3-2c
116,3cc0a25a23eae58624b21bf8f5090d4f491cccc7ed96685deeb2c9bf71d4421a,Crowdsale() ,type-3-2c
