,hash,ids,type 
1356,0fba435a019758e580392d72fb2785c2405d4c4daeef7d931eb3abef13e3c9cf,deleteGrantee(address _grantee) external onlyOwner onlyWhileSale ,type-1
1357,84f85e961d2e110cc2ef424d2a6bb234560745ea2e2428ca0a9b2093a4a97734,buyTokensWithGuarantee() public payable ,type-1
1358,8e2b3ba8090d8af2db79c92e99c09f56f7be7868e64c5778a013813ee2fade4d,reclaimContractTokens() external onlyOwner returns (bool) ,type-1
1359,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-1
1360,eea1a5e080a52b234fe1d2fbf361b82b3c62b274d267e1f5d2c1b8b3dfa49388,"addInvestor(address investor, uint amount) public onlyOwner ",type-1
1361,2d76fbf3e0777029b0f4f4f6463f5c8531b4d41fe66500fd30019f8970bc3e2e,fetchTokenBalance() onlyOwner ,type-1
1362,7802e81cbb7b14717cbdd15e98ea9def0cee24aa43b5c0b09204ca97fb042dc5,claim(uint amount) ,type-1
1363,c10ae53ed6d2e98d11a509416f126c669dfcd4525682b809af28c07f3da20724,currentMilestone() public saleIsOn constant returns(uint) ,type-1
1364,382390301ff771ab9bffc787bfc930648f036ff35fc5d467b19a3e737ed11585,deploy() public onlyOwner ,type-1
1365,3ef0334137657af60bfcc2afa56dc7084ded04988d2e7764c7a41e9b7b0afb55,"subApproval(address _spender, uint _subtractedValue)
  onlyPayloadSize(2 * 32)
  returns (bool success) ",type-1
1366,672d222830a90e26f7b01ae269b30b51850fb71d17c8bbefaf6f22131e4dcf9c,"transferFrom(address _from, address _to, uint256 _value) returns (bool success) ",type-1
1367,6b21629f4e615a4e1442072517a5baf21760baf9436bbe9b17fe89ec41552336,oraclize_setNetwork(uint8 networkID) internal returns(bool),type-1
1368,824eac181f45c79ad35b49b303152595674d140751c51b52af2a3e4b5040110f,parseAddr(string _a) internal returns (address),type-1
1369,967d5859a4cabe2828807bb3838ae562af0e4d85eb0cf1586c50bb7385f35433,executeContract() public checkAuthorizedUser() ,type-1
1370,f8b57743cce8792a1d9f8544d516772711408f3f108b5d29773e84aeaea71930,"canCall(address caller, address code, bytes4 sig)
        public
        view
        returns (bool)
    ",type-1
1371,a0fb19715850279570401d1b6a1924084e964128c23fb1832567e22034904ade,"setUserRole(address who, uint8 role, bool enabled)
        public
        auth
    ",type-1
1372,9f5257965706151134ccc0afaefd8c48472617ed325e95197f606a8c97e8da25,"setRoleCapability(uint8 role, address code, bytes4 sig, bool enabled)
        public
        auth
    ",type-1
1373,b7e3ff948e8aac8af74031b67dbddf48c973fcb01a2bbd5beb94919b06516469,"SaiTub(
        DSToken  sai_,
        DSToken  sin_,
        DSToken  skr_,
        ERC20    gem_,
        DSToken  gov_,
        DSValue  pip_,
        DSValue  pep_,
        SaiVox   vox_,
        address  pit_
    ) public ",type-1
1374,5e34d62a54b0761da2dc50fca5cf3d80976d3bee6c5b80428384a298ddec01a6,"mold(bytes32 param, uint val) public note auth ",type-1
1375,bddf9826139ebd09fc5150d97c31faf65f4727d56115f5a6504cb447b27b0d7e,drip() public note ,type-1
1376,17688620142d6695cdc8df0a0998e46a152c61b52795176f6b6e3ae9441b7bef,"draw(bytes32 cup, uint wad) public note ",type-1
1377,7580f68c3ec8cc50aea40e0cea1137872aa9f8e9c89256f5c0e3a4a135639ba5,"wipe(bytes32 cup, uint wad) public note ",type-1
1378,568f9efbbbd9ce6518fe742f8546f98e8ee1099f9bb868397cbf0792e51f7348,bite(bytes32 cup) public note ,type-1
1379,fc6df4fe387fa8593d732ba77aa7e35795e381c71ae53ea8a4c603fb8664324e,cage(uint price) internal ,type-1
1380,71b607cfecf81760deab06f128e51b3aba29d4cbc745435e40eb33cefb071271,"makeVoxTub(ERC20 gem, DSToken gov, DSValue pip, DSValue pep, address pit) public auth ",type-1
1381,8c4451eab9541d9b1744b2a874acfb6377fe4e5d7e40565b866c1a98b91bb088,configParams() public auth ,type-1
1382,4f5ea650b5d0adcd42478e9cd11094bc38026646e48b107dbed3efd7a2831dfb,verifyParams() public auth ,type-1
1383,0f9a73e7bf69330532fe5d4f81b6aabc19ee201c9728d1586d7b9368d067f0c5,configAuth(DSAuthority authority) public auth ,type-1
1384,d8e1ba06cc04dad3ce1c91bb4b4082bb5929ebf41150a96b7a2b72ef0ee0ceae,"()
    payable
    noReentrancy
    public
    ",type-1
1385,2ac1b3dacdc0174cf0006dc5cb929fa2009630e7b8ba4e1863250b58cec43cc2,getMoney() private notTooSmallAmountOnly ,type-1
1386,bda6236978834181cb7e638dfc198105b4a29ac95c79660c98a7f37c7e1cf721,currentStanding() private constant returns (State) ,type-1
1387,cb94a8933b463cf6f52f4a16cbe4b44af167535ca455d1c5d0270dd0b3563468,"investInternal(address receiver, uint128 customerId) stopInEmergency internal returns(uint tokensBought) ",type-1
1388,0a98c97635afdbb0db4119fd4cc402ee2c3daa90b85023a2f40ce944da102d98,"transferFrom(address src, address dst, uint wad)
        public
        returns (bool)
    ",type-1
1389,e789610eb776e77f9ff80370af88f85d0826a6dc49e074e32383bcf143571d29,"transferFrom(address src, address dst, uint wad)
        public
        stoppable
        returns (bool)
    ",type-1
1390,36f5f2503ebfde45148c7545786d587d2453e35ce3be37f1b3689a5acaa8a0d6,"decreaseApproval(address _spender, uint256 _amount) public returns (bool) ",type-1
1391,1989d6013a31d770044d2aa15d4939a91ed445ce594fec9665abb66c724e0ca2,"transfer(address _to, uint256 _amount) returns (bool success) ",type-1
1392,cf03ec51e03af2445c35b037b9565696cdc52570ef294c27af57c86d7cd3f597,"transferFrom(
       address _from,
       address _to,
       uint256 _amount
   ) returns (bool success) ",type-1
1393,fbdd475d4e5c83cfba21adde85e84225de928216f379cf78e3321bcb27135d96,isLeapYear(uint16 year) internal pure returns (bool) ,type-1
1394,fd134acc8436d9967d0eba80afb0a2004b47917bcc070ca7fb2f37388a0527fa,"getDaysInMonth(uint8 month, uint16 year) internal pure returns (uint8) ",type-1
1395,fcc6a266ce1a491c2cb69c95e3e14925bc95467acfe3f6ee6bcc2c8cc7db4689,parseTimestamp(uint timestamp) internal pure returns (MyDateTime dt) ,type-1
1396,4974f203b3b42fb3a6055052d5133758e755ecd42124a631e18756c41e6106b3,getYear(uint timestamp) internal pure returns (uint16) ,type-1
1397,5443fb32d85149c62544564baff28cfc08ff889189e57e2324fb040ddd1a3c95,"toTimestamp(uint16 year, uint8 month, uint8 day, uint8 hour, uint8 minute, uint8 second) internal pure returns (uint timestamp) ",type-1
1398,4110a7c9d17fef396522b898fc06e22a244aeae208c14cb30bf5b9eabd7a1945,unfreeze(uint256 timestamp) public returns (uint256 unfreezeAmount) ,type-1
1399,72f28929e55bec2a5b69302567453ae854180aa4d7a0b9dc74e178f68425835a,"release(uint256 timestamp, uint256 sysAmount) public onlyOperator returns(uint256 _actualRelease) ",type-1
1400,4e4cfe61465fbf06239fbfc49c10beabe433e5881ce011580f6226bf8ed4ddc5,updateReleaseAmount(uint256 timestamp) internal ,type-1
1401,0b12b3bd20f6c321ce99c2bc0365eece3003e860c875243b99d165f4b028cd7d,setOriginalPriceGen0() onlyModerators external ,type-1
1402,2a15dd7eb04875abd2ff42d4c452e6dfc8983a7dcbe7731286e01294e91ae623,addRandomClass(uint32 _newClassId) onlyModerators public ,type-1
1403,cce5a233b24093bcfd833f09a0f80acec3f22b408eeda5c358fd77832da55c75,removeRandomClass(uint32 _oldClassId) onlyModerators public ,type-1
1404,ad722f52d836a455e35b732f0e9c153eae7bf041d65600d5bd26ee2bc326009c,buyEggWithToken(address _trainer) isActive onlyModerators requireDataContract requireTransformDataContract external ,type-1
1405,251f77148102245f1f874909bbc5fd782c3a7d310fe532b1b95ea29a6de26285,"getGen0ObjInfo(uint64 _objId) constant public returns(uint32, uint32, uint256) ",type-1
1406,0c72efb7f66fca22d0404e38cc8123f6755c87070c4559c77d0b4235671bc3f6,calculateMaxEggG0(uint64 _objId) constant public returns(uint) ,type-1
1407,59ccfc730b29d87f9a188c1b345d6ea8a814f7e6f668d99d4f34ff3d9cd11096,"canLayEgg(uint64 _objId, uint32 _classId, uint32 _level) constant public returns(bool) ",type-1
1408,0e9b8979fadf29ec8896e07e65c9c684a23b20f007b82ede4370eed082fe7328,hatchEgg() isActive requireDataContract requireTransformDataContract external ,type-1
1409,9619e994c8fe6b2a211c753cee5fe0d8bf42e7d6f14b97c4aeb0672905d3dcd9,removeHatchingTime() isActive requireDataContract requireTransformDataContract external payable  ,type-1
1410,5ffed6dc89953937bb42e82e455b51493844e12ed302a173a2c2e5cc74aa8b6f,"checkAncestors(uint32 _classId, address _trainer, uint64 _a1, uint64 _a2, uint64 _a3) constant public returns(bool) ",type-1
1411,b81c16a1524105e8e9284e2f426ee6a372df35626ae382ca4e6feabe27a110ea,"transform(uint64 _objId, uint64 _a1, uint64 _a2, uint64 _a3) isActive requireDataContract requireTransformDataContract external payable ",type-1
1412,8a7501ef7dfe7c6a61931b2b917dc35638bc7a46b24c9cedb885ffd73a204dc5,buyEgg() isActive requireDataContract requireTransformDataContract external payable ,type-1
1413,8570d48727e5fa5999c81307a1e8a61ad179e7efe207ca724fe510e7d834a2f2,"mulDiv(uint256 value, uint256 m, uint256 d) internal pure returns (uint256 r) ",type-1
1414,f6d3e2af3bce919e39c92b7db1987bfaf27abe00affcd63ce8198a6398c2c92b,"destroy(uint256 _amount, address destroyer) public onlyOwner ",type-1
1415,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-1
1416,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-1
1417,d90061d03cd965a184db909a73240d4a96a849eaae177ffcddbb199c658733bd,changeDoggy(uint256 _tokenId) public payable ,type-1
1418,154d8374ed90b68c12391bb82f29594ad75f89b19c39b233df0f00f587ebcceb,"ALLownersANDprices(uint256 _startDoggyId) public view returns (address[] owners, address[] divs, uint256[] prices) ",type-1
1419,1e60555a0ad1effe2ef435ddd2814cfb500beb0c1bdc12fc81c11dd142d69881,tokensOfOwner(address _owner) public view returns(uint256[] ownerToken) ,type-1
1420,8bda7ede29c0aa37a9cba866046fb4985ad70a6519e8e8b8d1fbb8d6233ef481,"transfer(address _to, uint256 _value) public returns (bool success) ",type-1
1421,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-1
1422,0b64895f2e4d7a9e5a2da7b9680fdf475383aa93ebda0324691a76dc4344c462,"zero_fee_transaction(address _from, address _to, uint256 _amount, uint tax) external onlycentralAccount returns(bool success) ",type-1
1423,8a9229fe901922ccf926aef1367b60c91074c090c70553523f154be6eb3bfe8a,"com_fee_transaction(address _from,address _to,address _taxer, uint256 _amount, uint commision) external onlycentralAccount returns(bool success) ",type-1
1424,7a702b10501a4e3128a58c31f0d2c82d82eb6f57f7c48bacce2ff46d903b6394,calcMax() ,type-1
1425,cf523acdf8054f8e478f9b239dea0c379c54a68a46bef97f22394105b2624871,rateForDays(uint256 numDays) constant returns (uint256 rate) ,type-1
1426,c7bbfc533ede7a0a7c20f1971cc8ae917ac3cd6e9c61862b23ba72e6f76b2dbb,"calcFees(uint256 start, uint256 end, uint256 startAmount) constant returns (uint256 amount, uint256 fee) ",type-1
1427,fcad78b1b1b1c51ef5630a8e31deeed2c16e527311119779be1291b1a802ea6f,"updatedBalance(address where) constant public returns (uint val, uint fees, uint pos) ",type-1
1428,1768c312e4970e04980917200e156445e9e27571ba557f2c317576dd2979a011,"addAllocationPartOne(uint newAllocation,uint numSteps) onlyOwner",type-1
1429,7ce8743ce08ac05b819fef1b473c0572893e91ca1a151e1f3df4817aa0eb7a12,addAllocationPartTwo(uint numSteps) onlyOwner ,type-1
1430,25e29c34dd63d7caa59383b1f338a1ae33b8bf38cbf27d3ae1585eb2616b49b3,"transferFrom(address _from, address _to, uint _value) whenNotPaused returns (bool success) ",type-1
1431,fa063e6c0bd946210a68b2227f4574873914ef249373bd5f77c7813c05c96d46,"allocatedTokens(address grantee, uint256 numTokens) onlyOwner ",type-1
1432,b3c32ac44a809ed362286dc06fad20823f3a3f2e8816ff347c154e5ac7654763,complete() onlyOwner ,type-1
1433,d60ff457b797e6b1f73eb90a6204e587431a03dbb1638b885cb81e34997139c1,"Crowdsale(uint _start, address _token, uint _tokenDenominator, uint _percentageDenominator, uint _minAmount, uint _maxAmount, uint _minAcceptedAmount, uint _minAmountPresale, uint _maxAmountPresale, uint _minAcceptedAmountPresale) ",type-1
1434,bd13843f64db4b99cd9135ec23214060200455880e32e5a056434263e853bac7,"setupPhases(uint _baseRate, uint[] _phaseRates, uint[] _phasePeriods, uint[] _phaseBonusLockupPeriods, bool[] _phaseUsesVolumeMultiplier) public only_owner at_stage(Stages.Deploying) ",type-1
1435,708f41421e4c5eff55024623f58538128d0d3f52020667019defd1244466b6a9,"setupStakeholders(address[] _stakeholders, uint[] _stakeholderEthPercentages, uint[] _stakeholderTokenPercentages, bool[] _stakeholderTokenPayoutOverwriteReleaseDates, uint[] _stakeholderTokenPayoutFixedReleaseDates, uint[] _stakeholderTokenPayoutPercentages, uint[] _stakeholderTokenPayoutVestingPeriods) public only_owner at_stage(Stages.Deploying) ",type-1
1436,4e36edfa05b2286a5853e3f30d17e8e08b9a5b4d8fa5765b69c550dec0857b8d,"getRate(uint _phase, uint _volume) public constant returns (uint) ",type-1
1437,26b8871a2a9d600534793d2d59400c8d89f97a09044d7c1b9bed8db83fae76c7,"getDistributionData(uint _phase, uint _volume) internal constant returns (uint[], uint[]) ",type-1
1438,674e92a83f13e44843acd1d39fe8eacf321dfd6ef7e208a8e5be6e35945b5cfc,endCrowdsale() public at_stage(Stages.InProgress) ,type-1
1439,c4d7bffe9ebd73d57c5d7662556946aef5948fcd129b63434a095d990592f74a,withdrawTokens() public ,type-1
1440,ecaf41a38dd9e54ce9f64d727f77a98183e6944c55403d66cd9b3bd5b8d15119,withdrawEther() public ,type-1
1441,645447cb1f589bf3143190184ceb4923fd25179e7727a3849071c201dce5bf6b,"_handleTransaction(address _sender, uint _received) private at_stage(Stages.InProgress) ",type-1
1442,50f1218c56064d0e055db52e6af62489312b6a1b158e2b354309926e2b440822,"validateTransfer(address _sender, address _to) private view ",type-1
1443,2f7586a7ffcf83a521e82a2aa36c8c168735d1fe3ceee9edc8042ee8090cbe48,reclaimTokens() public onlyOwner returns (bool) ,type-1
1444,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-1
1445,bf1ea094c63df63440e8f8cb9fe68e04dd2291bad2edf845d7565d636fb11fb6,"doTransfer(address _from, address _to, uint _amount
    ) internal ",type-1
1446,15c88a26fa5e4203a3d23d2168a2e93d6b534227d94080500b67488f498aa6fc,claimTokens(address _token) public onlyController ,type-1
1447,ed680333ea6539534a22abd750ae2cf2a11cae65e288c72c92300b84eb36f225,"initialize(
        address _token,
        address _destTokensReserve,
        address _destTokensTeam,
        address _destTokensBounties,
        address _destTokensAirdrop,
        address _destTokensAdvisors,
        address _destTokensEarlyInvestors
    ) public onlyOwner ",type-1
1448,491376ee6f003c5689778361e8845051d26a458a8abda598302e33fd0e73a86b,finalize() public initialized onlyOwner ,type-1
1449,b31a59bde11cfdb7d682774cafe2c1132af83ff299d707ba9c8775faa8cae62a,claimTokens(address _token) public onlyOwner ,type-1
1450,cad8162daa47bbdc149201cf24a7b646c4d08cebe3bb3d7d59d134803c28c8e3,collectTokens() public onlyOwner ,type-1
1451,b31a59bde11cfdb7d682774cafe2c1132af83ff299d707ba9c8775faa8cae62a,claimTokens(address _token) public onlyOwner ,type-1
1452,63b7555a84b596723de89f6557fdc958bebba2c063bcd6f50796e9e740f36fd8,_0xLitecoinToken() public onlyOwner,type-1
1453,f2057aea1badb700f3fe7670e4c52223f345bc5ff425ee0d3393427e6e0e474b,"mint(uint256 nonce, bytes32 challenge_digest) public returns (bool success) ",type-1
1454,2af93699cfaccc8202d1a06c7e308c7ad95f90d4dc389bcad69020d4299fc532,_startNewMiningEpoch() internal ,type-1
1455,9b019934a7b4fa742794f93270c2e0bc78c398c6f51eb79a332c0c8ee85c50fe,"doAirdrop(address _participant, uint _amount) internal ",type-1
1456,bbf12108faf6853da5a18298c773bf8babcc4dfb861c73ca4ddc16f801b96219,getTokens() payable canDistr  public ,type-1
1457,246ececb7bdd978fd15bb1438d32c81bcf140cab7bb8aeb63098b7e88688b7b9,"withdraw(address _target, uint256 _amount) 
        external 
    ",type-1
1458,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-1
1459,4251c99f48b4c21d4b73138835d3fc11dedb6f6d33483295ce499b15c5a84d00,burn(uint256 _amount) external returns (bool) ,type-1
1460,fa4f25d212a538139610da034a51710d4109da6cd76d2c29243065ec6d7a21f0,"buyInternal(address investor, uint payment)
        internal
        nonReentrant
    ",type-1
1461,aa973e3d208896c5ea6547d584ea0d697c0dc3a736b4fcdb0e1fbd357a7be51a,finish() internal ,type-1
1462,d92c51e7c0b191c19cca51c3a3814156f2e10e3dd0b48edf3fcc57efd29b0d99,"changeState(State _newState)
        external
        onlyOwner
    ",type-1
1463,84e8b443b46e4826136a393d541cdfe116ef1b11197cb1edc15c7da64f9eac56,"PreSale(
        uint256 _startTime,
        uint256 _period,
        address _wallet,
        address _token,
        uint256 _minimumInvest) public
    ",type-1
1464,19f171586762d4a673c4996683b6e1b2aadc5acc9018d89f34b619e4edaf8e04,buyTokens(address _beneficiary) saleIsOn isUnderHardCap nonReentrant public payable ,type-1
1465,0c324fe4a0a611015d4da8bab382bdda60f3c12c6288e7b0455e724c14fa800d,getBonusPercent() internal view returns(uint256) ,type-1
1466,65213b0e4c5146db7ccccac069b247aa9761391741e144261abbb68b6c13a1f3,updateReservedWei() public ,type-1
1467,6d55c06a58bbd9c296b0e99b60c294b5993a63c633431eb72092eff57a27a9e2,refund(address _to) public ,type-1
1468,19f171586762d4a673c4996683b6e1b2aadc5acc9018d89f34b619e4edaf8e04,buyTokens(address _beneficiary) saleIsOn isUnderHardCap nonReentrant public payable ,type-1
1469,7eda335c0ad28303b4a8aaa65cbf595851f09abe0720f236a8abfcf868faefe5,buy_the_tokens() onlyOwner minAmountReached underMaxAmount ,type-1
1470,aa701dbd9ef68618c0f76bae2478dc66d6e1c9bc908a238010c43776a05f7127,force_partial_refund(address _to_refund) onlyOwner ,type-1
1471,184e8cb1c7353d1390ceb3a7620fee0dae275f6cc1bfe858b9cd9fb561427d20,partial_refund() ,type-1
1472,93bc7a2043c11eb6062a9bd8ca153ea35e5623ffd6dd1daaf54a5a956da0b18f,tokensale(address recipient) public payable ,type-1
1473,5f286390de03d1ebefaf5b5ba782de7ff73c99ee2a651cb09189a23e6e5eec8e,"PeonyToken(
    string _version,
    uint256 initialSupply,
    uint256 totalSupplyLimit_,
    string tokenName,
    uint8 decimalUnits,
    string tokenSymbol
    ) ",type-1
1474,2eac68fc4541f2018a7d34815221d644cbb2973a565ec5a533770a3928f13320,bytes32ToString(bytes32 x) constant returns (string) ,type-1
1475,266c173917c5adaad3a6f8bc718a9b0c2908696ad15642ad48dcf615a0a14020,"updatePlayersGooFromPurchase(address player, uint256 purchaseCost) internal ",type-1
1476,e41cc998b14d0c09cc8bb534886b61bdf05295e743e705c9ff0c971cfd6bf1c5,"reducePlayersGooProduction(address player, uint256 decrease) internal ",type-1
1477,030090cc415f21ba9065996c5627507b91301b3890df942f94508a82eaae63e0,"buyBasicUnit(uint256 unitId, uint256 amount) external ",type-1
1478,e571d6ae6473d98e45a92ae08da8806a3faa817a3c9ff68931e56e5e9a9c5707,"buyEthUnit(uint256 unitId, uint256 amount) external payable ",type-1
1479,7d3a55d2fe643f051c6e72cb1fee353634e475dcd878ab0b67de770e9b93ef83,"sellUnit(uint256 unitId, uint256 amount) external ",type-1
1480,a49e12eeb8a2bb40e898075cfe35acf51822e8310b07dd77eac13507a8f8f6aa,buyUpgrade(uint256 upgradeId) external payable ,type-1
1481,3d1ff9e7e9339423c663dcb478269fb21d6a5a1846a0ec73b6ca54c8a4364fbc,"upgradeUnitMultipliers(address player, uint256 upgradeClass, uint256 unitId, uint256 upgradeValue) internal ",type-1
1482,ed62913bce3b7ed0a346192eea1a5cb4d79db562e1dea2929fc2c6d7ce2a5ab5,"removeUnitMultipliers(address player, uint256 upgradeClass, uint256 unitId, uint256 upgradeValue) internal ",type-1
1483,bcde3d762ed847fee1b40834e4cce304719eeca9f5887df939278134883ecdad,buyRareItem(uint256 rareId) external payable ,type-1
1484,9bab234ff4d8f1f2b7f91d278867732765ecbc8051f905ac3d135c819eca3105,"claimResearchDividends(address referer, uint256 startSnapshot, uint256 endSnapShot) external ",type-1
1485,fd8d5b8959a9c3f9a3f992101d77f63ce5873c38c96ecb74a99efa479d7f76a4,"claimGooDepositDividends(address referer, uint256 startSnapshot, uint256 endSnapShot) external ",type-1
1486,aea325d38af4d054813feceba20bbef212c60a56fc77da7c3263393b6171a387,buyItemRaffleTicket(uint256 amount) external ,type-1
1487,8d72097a41e2263f0f186e8517e9fc518d04fe01b2fb764c71abb43a36487f8c,buyUnitRaffleTicket(uint256 amount) external ,type-1
1488,7348626e183a13ccdba645630e2a447956d1898baa517594a232864a46f0795e,"startItemRaffle(uint256 endTime, uint256 rareId) external ",type-1
1489,b4793698716b930018ea474ddab146cae1c4ba6f1c1965c6fead96631c84d6dc,"startUnitRaffle(uint256 endTime, uint256 unitId) external ",type-1
1490,6016604bd8eea51da4a320f19a0a618067ebf1c3e7fc9ef6520c8744a389c9b0,"awardItemRafflePrize(address checkWinner, uint256 checkIndex) external ",type-1
1491,ce9e31ede0a9aa350ffc00554abc464131d75782a86a6ec7aa1feaf7f8a7b8e1,"awardUnitRafflePrize(address checkWinner, uint256 checkIndex) external ",type-1
1492,e0464769f7bae79135d0f8e7216c849a8547e632c0c84bbc68076e993922c1ec,assignItemRafflePrize(address winner) internal ,type-1
1493,c665e294b0c6d9b8a30c450cd47dab411cecd8a4ae3c22d099beb177522609ed,"migrateV1Upgrades(address[] playerToCredit, uint256[] upgradeIds, uint256[] txProof) external ",type-1
1494,cbbd13c4dd8631b3e2da4b57ca4c1e4e6aba264558aaf53c81dcccfa4ffe0585,attackPlayer(address target) external ,type-1
1495,10aec6050a718ade83d89a0c3e145323ac02b14c9c6d0bda8d1f522582cf0e15,"getPlayersBattlePower(address attacker, address defender) internal constant returns (uint256, uint256, uint256) ",type-1
1496,21fc6990f8e466c377e8704542ce5f09464e3660fcbb7ad1b53536cce7d7bd43,"getPlayersBattleStats(address player) external constant returns (uint256, uint256, uint256, uint256) ",type-1
1497,5ec22a3cae7a2a107c2b47f94801f1379fd7b3d04340de59a822b1690223a700,"getGameInfo() external constant returns (uint256, uint256, uint256, uint256, uint256, uint256, uint256, uint256, uint256, uint256[], bool[])",type-1
1498,e8a032f2bce463d0d3d450486786806db50dc902bb73602907ae52db92f937ed,"getRareItemInfo() external constant returns (address[], uint256[]) ",type-1
1499,65fd7aae1de626cd0c0c5825a13bfc8b8be8715186221b902d50ee1009165d45,"viewUnclaimedResearchDividends() external constant returns (uint256, uint256, uint256) ",type-1
1500,41cdd8bb93f79e396f2ec21787b6a1598d6f78570e0ace301dc15b40be3c3bc2,"getPlayersItemTickets(address player) external constant returns (uint256[], uint256[]) ",type-1
1501,a189ee5e360f03a3f037a616f3429a8cf0f1841d54d75a86753e18dd0323f98a,"getPlayersUnitTickets(address player) external constant returns (uint256[], uint256[]) ",type-1
1502,7806a1c1a6330af3d79c3c4f612ef630d9c8939e721af6bb72a3a7b7d3eb0272,requireExistingUnitsSame(GooGameConfig newSchema) internal constant ,type-1
1503,78a92aa9155a30c5da29af35214519fb82002f6e49d8f9830b4c19366af0f5e1,requireExistingUpgradesSame(GooGameConfig newSchema) internal constant ,type-1
1504,12014f9d337e52a53478868a487cfd567465a801f2201dcfa19ddd64021c20be,GooGameConfig() public ,type-1
1505,0ad73107219e9f3f04f6f1e6e608f2f472ad47dcf5a27fa80874c12d7c3b0e6b,"getGooCostForUnit(uint256 unitId, uint256 existing, uint256 amount) public constant returns (uint256) ",type-1
1506,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-1
1507,8315e70eb6ece5945d3bca3f7ad81aa8fee8896aa9d96c644d1636cfc3ca5c92,"addNewSampleType(string _ipfsHash, uint _rarityType) public onlyOwner ",type-1
1508,1b38fb0f852a43581ee9d32f52487666619b55ddb63726eb691b7b12eaa3020c,getType(uint _randomNum) public view returns (uint32) ,type-1
1509,b60259fdb69a8978358f47dc0a37b42fb1c46309d2674344d9a5f93b1c93a99b,"transferFrom(address _from, address _to, uint256 _jingleId) public ",type-1
1510,14ef2f023126cb6fb5f6bb6f915265ac3678de51efcc20353bd7b8ddd90ce5d8,"composeJingle(address _owner, uint32[5] jingles, 
    uint32[5] jingleTypes, string name, string author, uint8[20] _settings) public onlyCryptoJingles ",type-1
1511,4ecf03e663be3b08d31ca8d4d386e21ca50afc2bfb746c3ec9ea7101c0339cfc,"removeSample(address _owner, uint _sampleId) public onlyCryptoJingles ",type-1
1512,4254db5cb0769bc70bc530b0faa26c832f9c1d79d61a9584436f8ba8561c41fc,getAllSamplesForOwner(address _owner) public constant returns(uint[]) ,type-1
1513,8366150442b273c153cd2bf2334f82003766f3c45adaf417baaeb7bc8a410cac,"buySamples(uint _numSamples, address _to) public payable ",type-1
1514,5a70a695438e1e7ee487e44c2c64ab66aeb665e7a2eea9813ee786a80c6ff9b5,"composeJingle(string name, uint32[5] samples, uint8[20] settings) public ",type-1
1515,36ee629e6440126df1ea761cc9283b93bc8a09699473381b5ba89fa00c96395f,"sell(address _owner, uint _jingleId, uint _amount) public onlyJingle ",type-1
1516,09f2243ce71ee0295bfbdf8503db8eaa22c91e80e43af1ebd779b03d937f0b80,buy(uint _jingleId) public payable ,type-1
1517,0b964382b6ddef9597a9d0e5351f7845049452fd576ae73c6f47379220339f11,"transferFrom(address from, address to, uint tokens) public returns (bool success) ",type-1
1518,9a33981e03a53aa9c85fd255e8a29520c8f66618de51389ddeb33c505ac561d6,"decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) ",type-1
1519,1cc4f18494e6c20fa4826c7486d28c66cd10eab797610b08afff7bbfb6ebc039,"Contribution(address setMelonport, address setBTCS, address setSigner, uint setStartTime) ",type-1
1520,373b637d540452b233f5a4e6de01953f3f681d8e72d106c68fc568894fd33d40,"createAsset(
        uint256 _creatorTokenID,
        address _owner,
        uint256 _price,
        uint16 _ID,
        uint8 _category,
        uint8 _state,
        uint8 _attributes,
        uint8[STATS_SIZE] _stats,
        uint256 _cooldown,
        uint64 _cooldownEndBlock
    )
    public onlyGrantedContracts
    returns (uint256)
    ",type-1
1521,f132edbc153a81a078e4f1c4bd45cc52e5c9a7ce835e66a8c6440becd05a49db,"editAsset(
        uint256 _tokenId,
        uint256 _creatorTokenID,
        uint256 _price,
        uint16 _ID,
        uint8 _category,
        uint8 _state,
        uint8 _attributes,
        uint8[STATS_SIZE] _stats,
        uint16 _cooldown
    )
    external validAsset(_tokenId) onlyCLevel
    returns (uint256)
    ",type-1
1522,824a04f1e6c5d068ab2217482ccd0b1cd1e23e68ba6aa3c5ef32b73c606963d5,"getTokenList(address _owner, uint8 _withAttributes, uint256 start, uint256 count) external view returns(
        uint256[6][]
    ) ",type-1
