,hash,ids,type 
570,59b1866ebe4749c2138562dd8895e682a23a9c76d349df6fb46b6e229533a48a,"mint(address _owner, uint256 _amount) public onlyController canMint returns (bool) ",type-3-1
571,885008ce4c24aeecc2d2703d06dc839fb3df6dce7e6b954fc916cbeb99a07257,"createCloneToken(uint256 _snapshotBlock, string _name, string _symbol) public returns(address) ",type-3-1
572,1079c20ff4cf5220e2c3e348e663fffdb6683f0cd19bec749ef3bebe61a534b8,"initialise(address _wallet, uint256 _startBlock, uint256 _endBlock, uint256 _maxGasPrice,
        uint256 _exchangeRate, uint256 _maxSupply, string _name, uint8 _decimals, string _symbol) public onlyOwner returns (address tokenAddress) ",type-3-1
573,ffd57b768154d618aaa3359d0bfd4434769531ddc7c6d5f7fa1339be7bd8a4fb,"participate(address participant, uint256 value) internal participationOpen ",type-3-1
574,dfb7743a14f0c831e6d884c2011e7662a60e3b8bb420be0f2966e71aab853d18,"transferFrom(address _from, address _to, uint _value) public returns (bool) ",type-3-1
575,94118a379d21f2ad4f736fd71cfe0ed249116852754b7f440a3323eba58d99d2,"investInternal(address receiver, uint128 customerId) stopInEmergency notFinished private ",type-3-1
576,470b7f5db9b73faf00fd5067d97784b4e91235ced285ab82f7b6340ad651e89d,configurationTokenTranchePricing(uint[] init_tranches) internal ,type-3-1
577,fd00eb695a7a1f3be8a005a99edee1d7cd0deacfb2e4fb447d15289a47672931,"configurationCrowdsale(address team_multisig, uint start, uint end,
  address token_retriever, uint[] init_tranches, uint multisig_supply, uint crowdsale_supply,
  uint8 token_decimals, uint max_tokens_to_sell) public onlyOwner ",type-3-1
578,868ce0e13d2703c8fc01cd9c8932392ee84148c9e60fe90b3a7cffe6343be2eb,"calculateTokenAmount(uint weiAmount, address receiver) internal view returns (uint weiAllowed, uint tokenAmount) ",type-3-1
579,d6809abd59ebf05d6151d82ef3a8f8dccba59ab8d8b8c54a2af37e57a5ccc681,finalize() public inState(State.Success) onlyOwner stopInEmergency ,type-3-1
580,9cfdfadff9df95914122b6d1ade7cd0ad37a05e36e42c7b3abd56cada1c73efd,"_transfer(address _from, address _to, uint _value) internal returns (bool success) ",type-3-1
581,9a888f386233b48a672c25fcf2dbbd528cb15b4e4123258df9529217c2a76897,crowdsale() public payable returns (bool) ,type-3-1
582,6c021004b4bd8966caadb44395e02191a0b9a7a0e57f1e6160ff97a26a6d48f8,() public ,type-3-1
583,929c5a941357d4ec1dd599c856d726ef328c6c54d08308c042111927a1e30daf,setPricing() onlyOwner,type-3-1
584,b510a1b874e327edd813dfefe4bc1f805f9f48647ee47213079c3a3119ed1aff,"createOfAthleteCard(string _athleteId, address _actualAddress, uint256 _actualFee, uint256 _siteFee, uint256 _sellPrice) public onlyCOO returns (uint256 _newAthleteId) ",type-3-1
585,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-3-1
586,769b1f5ba2333c96e0c6d9a0ee0a6a9d3d3d49cf4b0ea6dc17cc3773ff57ca8e,"manualCloseBet(uint16 _leftPts, uint16 _rightPts) onlyOwner external ",type-3-1
587,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-3-1
588,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-3-1
589,7357e708d58cd4899d128d78133fd5bd19c8448400d59caeea47bc35e8c59536,"preIcoDistribution(address investor, uint256 investedInUsdCents, uint256 tokensNumber)
        public
        onlyOwner
    ",type-3-1
590,687431780e29ed476bd75176c663233d085f06ae01a345587ba3bd80e7b127b3,checkCompletedCrowdsale() public whenNotPaused ,type-3-1
591,e27cd588576f3844a7d51f13601a27ff096d66edbecb065520c02c20b1d2b94a,"SetupCrowdsale(uint256 _fundingStartBlock, uint256 _fundingEndBlock) onlyOwner returns (bytes32 response) ",type-3-1
592,3dc374c2b9c828f8dbaff74a720fb2af0f7d04e2c54760ea9aa00360437d8f47,checkGoalReached() onlyOwner returns (bytes32 response) ,type-3-1
593,9b1aefe840b9d13acd268e4fffe2fd236081b6699456704645f1850c5cf12ebb,"transfer(address _to, uint256 _value) returns (bool success) ",type-3-1
594,60e8ad8e10c2c85b2086886f2ce4ff92bff828924cea5c790030f7b79ccd08d4,agreeToTrade(address _from) payable ,type-3-1
595,3d5092401d4344a91b72e0d85d4b0103aaf2c0971fec60e0c4af594b6e1b6c83,removeOwner(address owner) onlyOwner ownerExists(owner) external,type-3-1
596,4207d40cafbbe7bf27e7ee18104b3476f3c57136e50bc38671347482dfa15fdb,"distributeAirdropMulti(address[] addresses, uint256[] amount) external onlyAgent ",type-3-1
597,32e5eff73400895450bb1026ec45df7319658e3b6bb7e59b133b43c3e9179457,kill() external onlyOwner ,type-3-1
598,ff22dfb5996ff94df5c1a0b0e7ec80c9f97eb2ca7397b5a66b8c96e775e90219,collectToken() public notPaused onlyWithdrawer,type-3-1
599,4badb538184021109b6c182b62cf869aa7f2f406edc4e4a8c63314537ee22643,"transferFrom(address from, address to, uint value) returns (bool success) ",type-3-1
600,abd9affdc7fb9d16af60516e5dc7bc1f14232a17b6f26a0124033c8ace6dd02d,buyIn() payable public returns (uint) ,type-3-1
601,ced0eb30638a6bc1aa9adc4ecfeff0e6c8d5736d3ecfb754de9508ff880d7193,"claimDonations(address[2] tokenUser,uint[8] minMaxDMWCPNonce,uint8 v,bytes32[2] rs) external onlyAdmin ",type-3-1
602,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-3-1
603,49f0cb1fd80b8ebb3996bb169e75fb8852a2acc21d7df95b621682068d565d43,buyTokens() public payable ,type-3-1
604,7c7d6bb72578264c768e70b4a072b50601fda480fafc33b5f8a3aca94d29d5fd,"__callback(bytes32 _queryId, string _result, bytes _proof) oraclizeAction ",type-3-1
605,cc0dcffeee43c86059f053efa4f1cc8ce7fbefc4267511324eef65dce1e740dd,"issue(address _to, uint256 _amount, string _proofId) notClosed onlyContractOwner noEther returns (bool success) ",type-3-1
606,9e79712f22a260352fba093bffaadd66ae4eb4570a196e2c7465c31ad822113c,CCCRCoin() ,type-3-1
607,7b08af7e957c12d7242edda3af8cd3db6e7f7bb9fa25a4df67160eaf009ce288,claimDividend(uint256 dividendId) public returns (bool) ,type-3-1
608,3eba4f43c69ae82cb65c42eee548a0c20152eb41ad6158075c8084e181f86cf3,refundUnclaimedEthers(uint256 dividendId) public onlyOwner returns (bool success) ,type-3-1
609,fa59b258d5865e3eb9389d87ca0d67e46be0d3911b2200e4c6d647f3484a6ea8,() payable public ,type-3-1
610,dd7af3f01c93fbafd7ffc06d0b7b740463bd42fe92f98af54c917abf2580fc72,"makePurchase(address beneficiary, uint amount) private ",type-3-1
611,d6665f131f77d47dfe0bb65572b9cdfdc4e4ec0eb00aaf26b1b1b553c4f38d4c,toEGR(uint256 _wei) returns (uint256 amount) ,type-3-1
612,cd5bf7fb3fa4f22c177e25b29d888adbeef7d7a0df2850e095a417ab86207f5b,takerSellAsset(uint256 amountOfTokensToSell) ,type-3-1
613,1a8931ce21463868e9d966be3fe924c57eb053ad05f6ac0244888160c49dce04,"WhitelistSale (
        ERC20 _manaToken,
        uint256 _initialTimestamp,
        address _receiver
    )
        Owned()
    ",type-3-1
614,f2ba7790fa3183479109c2e00a5ab589b7ba578753a5e93a6701a05d0e6d3286,buy(address beneficiary) payable onlyIfActive ,type-3-1
615,c98a6d9f99451d5272f77f78446c42ecd0b39b95f2cbb9e10a0093305eb0e658,"transfer(address _to, uint _value)
        public
        returns (bool success)
    ",type-3-1
616,7b9d1d94194827c4b1d04426fa89ff92e97801d63cfdaf5ae39234cb38700297,"transferFrom(address _from, address _to, uint _value)
        public
        returns (bool)
    ",type-3-1
617,c9f617d3811555beba2b285a7c149454e20f1e25598110eda6baa2a9075c958e,distributeTokens (address _address) public onlyOwner returns (bool) ,type-3-1
618,ab6d3949ffa9ab97434cddb432ff5fa78fddc6c2163445d997d459fed89edd17,"buyTokens (address _address, uint256 _value) internal returns (bool) ",type-3-1
619,76d043a8516e3a72f1be7512cceb3f3778d11397223bf11d87ae55c8b76c9a16,deposit() payable ,type-3-1
620,ae853985c8c44d3d25240f55221bbcf138c65ad1cb477df08b4cac90d7563198,"getLastPayouts() public constant returns (address[10] lastReceivers, uint[10] lastAmounts) ",type-3-1
621,59788ca904464394130bf6e10f7bb83c64470c53aa92137f647b9b334534b254,"transfer(address _to, uint256 _value) ",type-3-1
622,5f74ad22fdf2eb7156588cfd37e37cffc2d7d0b075ee2c4ce97af335748b0b18,"PLTCrowdsale(
    address _owner,
    address _wallet
    )
    public
    Crowdsale(_wallet)
    ",type-3-1
623,d62a33744f663bd44f06d6a2bffed53851b26fef16b60cb0f46c1f1d4b8be473,buyTokens(address _investor) public inState(State.Active) payable returns (uint256),type-3-1
624,180e076eedd4821eae8c165160a681f7e40d40fc722cf91f8022a04b6bf955ba,validPurchaseTokens(uint256 _weiAmount) public inState(State.Active) returns (uint256) ,type-3-1
625,10e5a2c146db3f8acc0f5a2e607412e2d76827ee958284dd6dec347f3ffb7837,"purchaseTokens()
        saleStarted
        payable
        setupComplete
        notInEmergency
    ",type-3-1
626,05800c5b9ba33f1282c6a8e7c69982ca970e160b06ae21ea601913492a3ec323,HiroyukiCoin() public ,type-3-1
627,2e38e77b22c314a449e91fafed92a43826ac6aa403ae6a8acb6cf58239fbaf5d,() ,type-3-1
628,f595aaa190d4c5f916dbee9d31c2455d68dde134dc77575ecf8dae766139b90c,start1BonusPeriod1() external onlyOwner ,type-3-1
629,6707fa5a48242f1d96304e500f51ea65569c69e4101e1dfdd32edea2d49958db,addAddress(address _to) private ,type-3-1
630,fadc37ed8cd33bd7fb81b4a1bea6b782e727651e46e40705140ce0bac825a34a,fund() payable public ,type-3-1
631,86ad96d214c80e5924ec2d1673593dbe4504c5869fafb0414c2d4d08fd6d9098,FarmCoinSale() ,type-3-1
632,c4fb8c409a2b2279a3e7e10ccc98ca124ac7e6b25e1939e76aa5d10d3564cc72,releaseHeldCoins() external ,type-3-1
633,550b037cb839a313edac807fa9e7283bd4cb4af8e2c535adcdc80cbd4ecd6699,"setBanker(address _banker, uint _beginTime, uint _endTime) public onlyAuction returns(bool _result)
	",type-3-1
634,692cdfbc121e9cc6d7814efb5738da1a5d181778b49abf9e6d32ee1702ab053a,"_newGame(bytes32 _gameEncryptedText) private  returns(bool _result)       
    ",type-3-1
635,80a2f9e4388c70b6ef92c7ddd258e3b5be1537c3c33197e984525af07aab6cec,"uint8ToString(uint v) private pure returns (string)    
    ",type-3-1
636,11f020ee8fd1207e48b16297c1e8b5954370f7ee6a5f5edd1fcc8eafd8bb8e39,burn(uint256 _value) public returns(bool success) ,type-3-1
637,ac37c7e0e005eaac8eac40897c43bfbf90fd63a88a78612283cc3cf70ddfd254,withdrawAll() public onlyAdmins ,type-3-1
638,e28b1935142ef5c7786a9de61f19b0184ab33f6ee12ea1335b5ad801022a3834,play(bool startNewGameIfIdle) external payable ,type-3-1
639,5608733c239cda4afddfe48de54fef704b564cb63f36db9c9b9d1acd454f4921,_processGameEnd() internal returns(bool) ,type-3-1
640,8e3c9782091b391fb07a329e47593f13de60d090ca738ec12d3603c3678edf6c,() external payable ,type-3-1
641,5847df7dad87e5792fcb0e217a3679a147272e344c52136dcb4af9c9acda33c5,"startInvasion(uint _areaId, uint[] _zombieId) public onlyOwnerOf(_zombieId)",type-3-1
642,fd0949be726851ad87e0a1248fd762c6b0294ff92574516b3edc37ef75c6fcbb,awardInvation(bytes32 _teamId) public ,type-3-1
643,2c04857cd62ba1ed771ab88e8df3518a6b09db6318b3a79b26136dfb162f401b,"prepareSell(address _investor, uint256 _amount) private ",type-3-1
644,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-3-1
645,914efa20dcdf3742a1dffcb95a786a9f25333c885c9b4ffac5ae52fde2585fe5,ERC20Token() payable ,type-3-1
646,8e3c9782091b391fb07a329e47593f13de60d090ca738ec12d3603c3678edf6c,() external payable ,type-3-1
647,56f099c8bd50e8309539af8ad5aa66de3ea6169a3f7575ca1b83e7b2d99f19ef,getBonusRate(uint256 weiAmount) internal view returns (uint256) ,type-3-1
648,eff16a6d330eb312154bae732ed8d671788901fab12e2f51d438e1b9373857db,CrystalReignShard() ,type-3-1
649,da5cf0152defd9c0ccca5bb6e95d08e1162d1bf08de92d79b81b7de535b01278,"EmpireCrowdsale(uint256 _start, uint256 _end, address _wallet, address _token, uint256 _presaleCap, uint256 _softCap, uint256 _graceCap) payable ",type-3-1
650,43491a77ba532c7d69c111c4e541a2a1b873364e94b394ad004dae3af212c647,"buy() public payable validEth validPeriod validQuantity
    ",type-3-1
651,e153815497b08c96ea46ff95630f98f9a06c60760067881551c22928adb9a34c,"exp(uint p, uint q, uint precision) public pure returns(uint)",type-3-1
652,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-3-1
653,0ce22403708e4c3c9954d6a4aac53d8ff88b7ffdd51b0f3702719da495f3691f,"SetupCrowdsale(uint256 _fundingStartBlock, uint256 _fundingEndBlock) public onlyOwner returns (bytes32 response) ",type-3-1
654,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-3-1
655,97b46d0d39b09e2382a94d180cc118760a3bb07ad5c01cc4605412c11e421df4,"batchTransfer(address[] addresses, uint256 amount) public returns (bool) ",type-3-1
656,eb7cdcff5d1ad6769f0ff3dfee9ad0a19a23e17da07f45d1d4bfe9376d569927,"batchTransfer(address[] addresses, uint[] amounts) public returns (bool) ",type-3-1
657,4845229ec9623fcfffd85ae46828239695101e822bc53459297d9c8bd433459d,"CinociCoin(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) TokenERC20(initialSupply, tokenName, tokenSymbol) public 
    ",type-3-1
658,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-3-1
659,b5c51f47084ddc3f7fc93dec43f9615dd9751123f617033e61d1261569535cb7,"SetupQDA(string tokenName, string tokenSymbol, uint256 ExtraTokensPerETHSended, uint256 MaxDistribPublicSupply, uint256 OwnerDistribSupply, address remainingTokensReceiverAddress, address DistribFundsReceiverAddress, uint256 FreeQDA) public ",type-3-1
660,e8a3f2c1f0798fd52e344ca6736f026bab7427414c1d4178f910956c8f116982,StopDistrib() public returns(bool success) ,type-3-1
661,12527ee7d764d88b725af6ebd59bef570204dad8df631798d0ab44835a2eb5a9,"distribution(address[] addresses, uint256 _amount) onlyOwner public ",type-3-1
662,c36c417e46af3ad068341c5969b24736076daf63f5e096223a611f95e6fd843b,"distributeAmounts(address[] addresses, uint256[] amounts) onlyOwner public ",type-3-1
663,9ce8ef30476ce9c3aab71fd568301db7f867bb9d43e70624b99bde33a68f8e29,BurnTokens(uint256 amount) public returns(bool success) ,type-3-1
664,5e95f1bb9041a260b9ab6c3efca2aca66c8add5fa1c35c518298439c071a01b7,"adoptAxies(
    uint256 beastQuantity,
    uint256 aquaticQuantity,
    uint256 plantQuantity,
    address referrer
  )
    public
    payable
    whenNotPaused
  ",type-3-1
665,f6eed615aa6caf068d2aade15a24983793edbc56c77adc45bacaeb86b3347e20,buy() public payable ,type-3-1
666,37735059ef0f4431a0c5ff5172a015a63aa3e17fc5aa7cdcdfa6e0dba27fc620,"sell(address _target, uint256 _amount) private ",type-3-1
667,8bda7ede29c0aa37a9cba866046fb4985ad70a6519e8e8b8d1fbb8d6233ef481,"transfer(address _to, uint256 _value) public returns (bool success) ",type-3-1
668,b9f987b3dd09377000e287ecbd101337763e4c2c9165ee0f9efd6029998553f4,"transferFrom(address _from, address _to, uint256 _value) public returns (bool success) ",type-3-1
669,01e02dbcc0e392c818d41d0c8a7584c02c0cf96013630bda70488d563e1fc0d2,"bid() public payable whenNotPaused
    ",type-3-1
670,8b5e67d2137a97ac45cc0ff3bae39b7e6789b45927cfda0ed75e53f876bae3f1,unFreeze(uint8 _step) onlyOwner public returns (bool unlockOver) ,type-3-1
671,0fadafa4bf8bf0bc7394d99d9e7918c3271f7c3e5fd19bb04904cf532e7cfe81,"getTransactionIds(bool executed)
        public
        constant
        returns (uint[] _transactionIds)
    ",type-3-1
672,8e205b30b99597554e4e81c10cad0a3268ff78aad971b04154c1dfc9fb263496,"cancel(string token, uint256 index) public ",type-3-1
673,79e4d3aa4d0bc31d7852bb01959f21e3b0f5d8614377c6a926cbebb9928363a5,"calculatePurchaseAndBonuses(address _beneficiary, uint _weiAmount) internal ",type-3-1
674,b4c0f244121b40b38264d9a109733c51f614a0e22f01dca33fcf3791e01dd1eb,"cloneProposal(
        uint _amount,
        string _description,
        bytes32 _hashOfTheDocument,
        uint _dateOfProposal,
        uint _lastClientProposalID,
        uint _orderAmount,
        uint _dateOfOrder
    ) returns (bool success) ",type-3-1
675,4ba3260869aa87a3c891d91c68983b3d060646422b8df4b4b6acdd1cc3e21fd6,"cloneTokens(
        uint _from,
        uint _to) returns (bool success) ",type-3-1
676,dd9860eac8396a50a4a01c931e64683f5ff7d39dadcb5cc958d64c02b4fe31bd,"transferFromTo(
        address _from,
        address _to, 
        uint256 _value
        ) internal returns (bool success) ",type-3-1
677,7a95ee79f86add0eb1316646b11aeecc89cf93cba460d9f43029a5c457cdac97,"newDaoRulesProposal(
        uint _minQuorumDivisor, 
        uint _minBoardMeetingFees,
        uint _minutesSetProposalPeriod,
        uint _minMinutesDebatePeriod,
        uint _feesRewardInflationRate,
        bool _transferable,
        address _newDao,
        uint _minutesForTokensCloning,
        uint _minutesDebatingPeriod
    ) payable returns (uint) ",type-3-1
678,8f6fbc15624278b7582a716b73f94b7c3f02bbf7bf784ae46ab9598cb348c6b0,executeDecision(uint _boardMeetingID) returns (bool) ,type-3-1
679,d4b670fcd510b8fc405496a9cffc08acdedd9f8d008f9064f1965c1713312fd2,buyTo(address _to) payable ,type-3-1
680,33820b3718d0f0442f776aec8bb88d1f49f4eab4f20e8927ea1502cf5074876c,"revokeTokenGrant(address _holder, uint256 _grantId) public ",type-3-1
681,33e1acec5f2a0f90ca1f7bc2c3ff3a083f2a563b6ef7180efa1c830ebde04060,"DragonKing(address teleportTokenAddress, address neverdieTokenAddress, uint8 eruptionThresholdInHours, uint8 percentageOfCharactersToKill, uint8 characterFee, uint16[] charactersCosts, uint16[] balloonsCosts) public onlyOwner ",type-3-1
682,2a187e5260b63caa22d659079d418c7437dc8089626083d75245fb5e449e7ba2,addCharacters(uint8 characterType) payable public ,type-3-1
683,253f47b71de38fd029da97819bc2c74c2624ac063115e278da14b03692ab12b2,exit() public ,type-3-1
684,40813f6d37415ca97496b9082829734176f6b8f139caf545c96d1cd1b3ac8250,triggerVolcanoEruption() public ,type-3-1
685,af79cafa55d4a4d2d5e6b5ebe269e09335e344b8435563bc4042d5debb27d1e1,"fight(uint32 knightID, uint16 knightIndex) public ",type-3-1
686,107bfa1f15b2309eae25f5c85b6328468df7954fd548b06bdbaaa15a6f8d4184,"burnSome(uint256 _value, ERC20[] someTokens) public ",type-3-1
687,05b67eef2079035f5052cd0608137feccbdc4468952269673b6ef42d27c89e69,len(slice self) internal pure returns (uint l) ,type-3-1
688,bf5b47bc7de88583ad0e16063dc145f87ca9a3492dd0a80f96c6e9f18046e4e9,"__callback(bytes32 myid, string result, bytes proof) public ",type-3-1
689,2c7a443a93c944e61829e29d324846d5dcb2652c75d7cf0c46795b1ece953781,contestChampion(uint256 _tokenId) external ,type-3-1
690,388c22791d9da061276112fd6c377e864cd4280c18a8dd77e5bfd7ebd53201ba,"buyWithKYCData(bytes dataframe, uint8 v, bytes32 r, bytes32 s) public payable returns(uint tokenAmount) ",type-3-1
691,653411c81ddd23506bb102daf894c079d44f6d705d451eb0213dff6b0398c471,"transferFrom(address _from, address _to, uint256 _value) onlyPayloadSize(3 * 32) hasStartedTrading returns (bool success) ",type-3-1
692,3d09966000bbf483b9912605cd0d91843b1fc01224fd4dc031d06eff1256a58e,purchase(address recipient) public payable ,type-3-1
693,bbb28e722741a07eab492df24233019f8ffe3dfb3781c10e615178425ca2bb25,"personalizeSquare(
        uint256 _squareId,
        bytes _rgbData,
        string _title,
        string _href
    )
        external
        onlyOwnerOf(_squareId)
        payable
    ",type-3-1
694,ea2f9f1f15b5ae58ad87e40f24eaf63d467400807de2aaac1c27620b01e1700e,initialize(address _address) internal returns (bool success) ,type-3-1
695,e95686a7d7896dfd6262fa2bf2032b2ebf39e19ed343c36039ec97a8e1e64fbc,reward(address _address) internal returns (bool success) ,type-3-1
696,84fd8e15c05b044cb1b20b5e3a046a69c0c3f1f0b00390966a94694bbc62bdbc,tokensOfOwner(address _owner) public view returns(uint256[] ownerTokens) ,type-3-1
697,f0970dc6b443d5b3e5edbb2071f6ed08cb40bc3bcbbf4a3736c5a4996c4bad7f,"getRunDetails(uint _heroId) external view returns (
        uint _heroPower,
        uint _heroStrength,
        uint _heroInitialHealth,
        uint _heroHealth,
        uint _monsterCreationTime,
        uint _monsterLevel,
        uint _monsterInitialHealth,
        uint _monsterHealth,
        uint _gameState // 0: NotStarted | 1: NewMonster | 2: Active | 3: RunEnded
    ) ",type-3-1
698,d1dfe49008a4ce47bb19a467a7b255366685fe9e8f0f836ab1ae81db03aae9ed,attack(uint _heroId) whenNotPaused onlyHumanAddress external payable ,type-3-1
699,85ffb8db092145b3662539f5d60b8de56dbd36b55c6fe3a577899fb77cb24db5,"_attack(uint _heroId, uint _genes, uint _heroStrength, uint _heroCurrentHealth) internal ",type-3-1
700,fa59b258d5865e3eb9389d87ca0d67e46be0d3911b2200e4c6d647f3484a6ea8,() payable public ,type-3-1
701,1d36fcb51ee37af861f8ce036682acb87f3d3e1e70f183a3db6a3726ee571589,"EphronTestCoin(
        uint startTime,
        uint endTime,
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol,
        uint256 etherCostOfEachToken
        ) ",type-3-1
702,d913a5699cbd90a50453d55e2abd5a1482a27c8ff6c12cacf3242892e3ced015,"petPresell(uint16 _protoId) 
        external
        payable
        whenNotPaused 
    ",type-3-1
703,0feefebb9471e0d9c9c0fc46e9344db2537e39ac65f2b7b02e0b1ba0567fa945,withdraw(address to) public ,type-3-1
704,e7c928c64c3989b67d804543044ac69474733403b802cdf5c88ad5c84e4f65c1,sell(uint256 amount) internal ,type-3-1
705,819ec45c4a5fe9e657c1d9e37f13b479cdda93ac44885cd56bfc56e105ebfa5b,"transferHolds(address from, address to, uint256 amount) internal ",type-3-1
706,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-3-1
707,cf92a4dc8eef211685ebcba254d08a969bdc75ef0958818dc3ea23e7e39f420f,"airdropAndBurn() public
    onlyOwner
    isFilled
    wasNotAirdropped ",type-3-1
708,97888ceec40d7022aa0138ac46c4b25de7e283678fb32dbc9b7be53db8ca6502,"register()
        public
        payable
    ",type-3-1
709,229cc0b2f4e15ba194b30f9b63c83e6cac978c468e95861ed88b323dd3c76517,"updateScore(address _participant)
        public
    ",type-3-1
710,e311d25aeaa4e6e6e8ad98ca34fc99a21ef4029c8adaac8213293ae0728e44fc,"batchTransferToken(
        address lrcTokenAddress,
        address minerFeeRecipient,
        uint8 walletSplitPercentage,
        bytes32[] batch)
        onlyAuthorized
        external
    ",type-3-1
711,6c8dfcae4c1e7ed8a8022abae09373141a7c4c1ad5868832aa80abeb044b0513,"cancelOrder(
        address[4] addresses,
        uint[7]    orderValues,
        bool       buyNoMoreThanAmountB,
        uint8      marginSplitPercentage,
        uint8      v,
        bytes32    r,
        bytes32    s
        )
        external
    ",type-3-1
712,33dfea79319d10b158f912ea6127762117fddc11d0355f945a923e871eb9fa53,"updateFeeRecipient(RingParams params)
        private
        view
    ",type-3-1
713,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-3-1
714,9b1aefe840b9d13acd268e4fffe2fd236081b6699456704645f1850c5cf12ebb,"transfer(address _to, uint256 _value) returns (bool success) ",type-3-1
715,a931bf3faf01bb7fb2bf574b20e7c7ab43eeaaa08c44b10c6e0fdf6a7466b3ee,"withdraw(address token, uint256 amount) returns (bool success) ",type-3-1
716,c2cf09713758e44bc8635baac447e15e0e5b049f7c8cbbf360d320379c38c425,"adminWithdraw(address token, uint256 amount, address user, uint256 nonce, uint8 v, bytes32 r, bytes32 s, uint256 feeWithdrawal) onlyAdmin returns (bool success) ",type-3-1
717,6e56cb6f5918a117a14185f890a83833328a6f987bf00614ae63b53a62092ca2,withdraw() payable ,type-3-1
718,56600a4fc2c75566a91ac1f5fc722235be7062fff98d9d9daffd4b28ab81b4ba,"acceptHybridization(uint _firstUnicornId, uint _secondUnicornId) whenNotPaused public payable ",type-3-1
719,418efff8058f5e800db4e80db5058d8dc93a180b3ecfe80c6b23a949eb963e8b,"__callback(bytes32 queryId, string result, bytes proof) public ",type-3-1
720,eedecb687d0bc2081130ff2c402bd47aa0d3a0a901cb9bb1053163c255d6cc1d,performPayout() private canPerformPayout ,type-3-1
721,b3e11aa0dae8740d237cc575767a2fce0573b54e1d845563d149b88116fadd43,processSale() internal ,type-3-1
722,9f8a233d49df78c34c086bb98539e7db9b9a4aa5809ab2b1b601a60d1050eccb,"distributeBonusStakes(address _to, uint added_stakes, uint added_wei) internal ",type-3-1
723,a9f41e9f4a8d8e404eefb0f1752188b40fa2552a2f212b53154fec60852faad9,transferToPool() public onlyOwner ,type-3-1
724,2f67b44a88b1f80232717549eb6ff600f8c7b4b328fbe1c85fb1de554b8efb1c,withdrawInvestment() public ,type-3-1
725,69ef35db2056847641393a826622906f5f0ad758691816b26d93be01e8ec5677,"PreSale(
        address _token) public
    ",type-3-1
726,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,"() public payable
    ",type-3-1
727,f8814f9c7de8221bdd1aaf3dd1278799b038ff907e8dfcd20c76c5357443a86b,"DunkPayToken() TokenERC20(totalSupply, name, symbol) public ",type-3-1
728,ffe7f25521812085df34b62825aee3b12c38a111044db3433df05b9a838b0d8f,bankrupt(address[] _holders) onlyOwner whenPaused public ,type-3-1
729,6f10d4cd22a05bd85bd8a7294ae18405c1efa5fdba7f880839e1c92551e7bbb8,"AeaToken(
        ) public ",type-3-1
730,2a2d382428a315534b704563895f7313eaffc6647d2bc0afbb8c565a9819f64e,() payable canPay ,type-3-1
731,dab7f25964b8fe56bece8cd578c3cdba1b6b4d58f4ad9238deea6ea25b7b64ae,"DeCenterToken(
    address _beneficiary,
    address _expertsAccount,
    address _teamAccount,
    uint _startTime,
    uint _refundStartTime
    ) ",type-3-1
732,ffafe6a3a2fa2392b7ba38490a5da77fad5d9cacaaf943571d98eaf8b2b81f47,validPurchaseTokens(uint256 _weiAmount) public returns (uint256) ,type-3-1
733,84fd8e15c05b044cb1b20b5e3a046a69c0c3f1f0b00390966a94694bbc62bdbc,tokensOfOwner(address _owner) public view returns(uint256[] ownerTokens) ,type-3-1
734,0def6c2647458eb035e9fd22d93172ac97ccf95013d76d653bb312fd89cf3346,"transfer(address recipient, uint256 amount) external onlyAdmin ",type-3-1
735,b05a91d67269cd363e9d4b93c59453a5847f8037d4d840f6e0aa6de087856964,"WinkIfYouLikeIt(uint256 _startTime, uint256 _endTime, uint256 _cap, address _wallet) public ",type-3-1
736,5f498b249a1e101f05a60a6ec012629d4396ceaa63175540dd52b3f8ab8d8302,"transferFrom (address _from, address _to, uint256 _value)
  public returns (bool success) ",type-3-1
